temperature,exhaust_vacuum,amb_pressure,r_humidity,energy_production,log_temp,sqrt_temp,log_ev,sqrt_ev,log_ap,sqrt_ap,log_rh,sqrt_rh
13.82,41.62,1011.48,77.66,454.88,2.626116818339524,3.7175260590882213,3.7285808209654885,6.4513564465157245,6.919169883797391,31.803773361033752,4.352340324303521,8.812491134747313
32.66,73.68,1014.64,40.88,425.17,3.4861510875423187,5.714892824891819,4.299731391947051,8.583705493549974,6.922289148759174,31.85341425969907,3.7106409458954492,6.393746945258313
15.15,41.35,1006.3,86.16,468.64,2.7180005319553784,3.892300091205713,3.7220724214697003,6.430396566309111,6.914035516939287,31.722231951740092,4.456206032848133,9.282241108697834
27.18,64.44,1012.81,61.27,440.3,3.3024814087229974,5.21344415909483,4.165734558308774,8.027452896155792,6.920483924958861,31.82467596064412,4.115290326737563,7.827515570089912
10.05,40.23,1019.71,90.41,475.48,2.307572634505085,3.170173496829472,3.694612985961697,6.342712353559792,6.927273552128017,31.93289839648133,4.504354880749275,9.508417323613852
27.24,77.17,1009.37,81.51,439.12,3.3046864812813115,5.219195340279955,4.346010780469512,8.784645695758025,6.917081652838381,31.770583878802103,4.400725712106366,9.028288874421332
31.82,73.68,1014.8,40.58,433.32,3.4600950229096408,5.640921910468181,4.299731391947051,8.583705493549974,6.9224468277251265,31.855925665407998,3.7032753343976688,6.370243323453194
29.33,64.84,1010.76,53.32,443.15,3.3786108829893595,5.415717865620402,4.171922696867475,8.052328855678958,6.918457802115273,31.79245193438216,3.976311495310508,7.302054505411474
26.82,60.96,1012.25,57.41,449.81,3.2891478778535324,5.1788029504896205,4.110217911378391,7.807688518377254,6.919930854912271,31.815876539866068,4.050218504179545,7.576938695805846
19.26,58.46,1015.74,84.64,450.66,2.9580304063699794,4.3886216514983385,4.0683427596831,7.645913941446111,6.923372689877214,31.87067617732639,4.438406968109989,9.2
26.17,70.47,1010.25,68.96,434.56,3.2646137165420543,5.115662224971465,4.255187087338931,8.394641147779934,6.917953103958583,31.784430150625635,4.233526626355437,8.304215796810677
23.97,64.05,1012.23,90.18,447.44,3.176803048446293,4.895916665957459,4.1596640283427435,8.00312438988674,6.919911096752149,31.815562229827087,4.501807672992938,9.496315074806649
25.32,60.37,1006.19,73.94,438.5,3.2315945972759756,5.03189825016365,4.100492292808335,7.769813382572325,6.9139261996258,31.72049810453802,4.303253953508486,8.598837130682265
29.1,70.4,1003.97,77.57,430.98,3.370738174177447,5.394441583704471,4.254193263163997,8.390470785361213,6.911717419327156,31.68548563617102,4.3511807545027805,8.807383266328314
6.99,39.37,1020.19,75.06,487.18,1.944480556245719,2.6438608132804573,3.673004104955646,6.274551776820397,6.9277441634411785,31.94041327221675,4.318287793706875,8.663717446916191
15.5,49.25,1021.41,77.92,453.99,2.740840023925201,3.9370039370059056,3.8969093676180977,7.0178344238090995,6.928939304649267,31.959505628216466,4.3556826593342794,8.827230596285565
8.04,41.92,1029.3725,92.21,482.58,2.0844290831908747,2.835489375751565,3.735763040012787,6.474565622495458,6.936704672270789,32.083835493905646,4.52406858455105,9.60260381354974
28.62,69.98,1013.3,68.53,432.11,3.3541057741283047,5.349766350038102,4.248209486939542,8.36540495134575,6.920967610454272,31.83237345847777,4.227271605597732,8.278284846512591
19.02,50.66,1013.04,85.25,455.42,2.9454910571172443,4.361192497471305,3.925136644573529,7.117583859709698,6.920710990142353,31.828289303699624,4.445588116163626,9.233092656309694
30.6,72.29,1010.54,41.52,441.5,3.4210000089583352,5.531726674375733,4.280685807012206,8.50235261559999,6.918240120424412,31.788991805340412,3.7261752388576332,6.443601477434805
28.15,74.9,1003.67,76.32,433.63,3.3375473545856993,5.305657357952923,4.316153890523174,8.654478609367523,6.911418560963871,31.680751253718714,4.334935027140031,8.736131867136622
13.26,41.78,1009.77,61.69,467.78,2.5847519847577165,3.641428291206625,3.7324177561284198,6.463745044476925,6.91747786113026,31.776878386650882,4.122121843221548,7.854298186343577
10.07,39.66,1015.37,83.78,479.64,2.309560706730471,3.1733263305244863,3.68034312309165,6.297618597533515,6.9230083570699374,31.864870939641353,4.428194315518889,9.153141537199128
7.11,39.9,1008.82,87.76,484.21,1.9615022438151495,2.6664583251946765,3.686376323895818,6.316644678941502,6.916536609989476,31.761926893688297,4.474605815966975,9.368030742904295
7.91,41.79,1021.86,54.92,479.02,2.0681277817795625,2.812472222085047,3.732657076459824,6.4645185435575945,6.929379775078799,31.96654501193396,4.00587758089977,7.410802925459562
4.93,35.19,1018.04,92.94,486.39,1.5953389880545987,2.2203603311174516,3.5607619513334936,5.932115979985556,6.925634489069374,31.906739100071007,4.531954123656832,9.640539403996023
13.57,39.39,1014.01,82.12,471.44,2.6078614738467776,3.6837480912787726,3.6735119769828146,6.276145313805282,6.921668046035439,31.843523674367447,4.408181592150733,9.062008607367353
4.96,45.87,1007.32,98.78,481.88,1.601405740736836,2.227105745132009,3.8258113086090804,6.772739475278818,6.915048617809602,31.738304932683473,4.592895155112479,9.938812806366764
22.49,61.47,1009.14,90.23,437.01,3.1130707659712242,4.742362280551751,4.118549250918918,7.840280607223188,6.916853761967396,31.766963972026034,4.50236196600641,9.498947310097051
17.13,43.79,1016.09,58.94,465.3,2.8408313123360287,4.1388404173149755,3.779405480813307,6.617401302626281,6.923717206892379,31.876166645316687,4.076519977309548,7.677239087067694
7.22,41.01,1025.19,97.27,476.15,1.9768549529047348,2.6870057685088806,3.713815939403968,6.4039050586341455,6.93263324024804,32.01858835114378,4.577490616881349,9.862555449780752
10.5,40.8,1024.06,76.05,482.85,2.3513752571634776,3.24037034920393,3.708682081410116,6.387487769068525,6.931530397632907,32.00093748626749,4.331391018705302,8.72066511224918
26.71,70.72,1010.3,78.18,438.72,3.2850380271218693,5.16817182376902,4.258728418329388,8.409518416651455,6.918002595433687,31.785216689524077,4.359013860364809,8.841945487278238
13.56,39.18,1023.4,63.82,470.38,2.6071242825122494,3.682390527904394,3.6681664125163946,6.25939294181153,6.930885696370991,31.990623626306505,4.156066620850098,7.988742078700501
19.51,66.51,1015.28,80.75,448.04,2.97092715463502,4.4170125650715555,4.19735231229633,8.155366331440913,6.922919715501909,31.863458694874918,4.391357962102766,8.986100377805714
27.98,74.87,1010.02,66.44,435.32,3.331489969237335,5.289612462175278,4.315753276242594,8.652745229116595,6.917725411619447,31.780811820971472,4.196299284745094,8.151073548925932
24.13,45.61,1012.63,71.36,453.19,3.1834558796369405,4.912229636326054,3.820126990723609,6.753517601961218,6.920306185800482,31.82184784075243,4.267737488271754,8.44748483277715
23.42,73.17,1012.07,88.39,438.22,3.1535903581695712,4.839421453025144,4.292785500895938,8.553946457629952,6.919753017415754,31.813047637722484,4.481758841072857,9.401595609256974
10.74,40.92,1021.74,94.97,466.77,2.3739750890807185,3.277193921634788,3.711618941083426,6.396874236687791,6.929262335266568,31.9646679945217,4.553561052254861,9.745255255764212
19.82,63.9,1013.19,78.96,449.61,2.986691528901842,4.451965857910413,4.157319361383489,7.993747556684537,6.920859048359114,31.83064561079464,4.368941395125226,8.885943956609225
11.47,43.67,1012.68,72.51,475.72,2.4397349311412793,3.38673884437522,3.7766613674974696,6.608328079022711,6.9203555609578755,31.822633454822686,4.2837244833835015,8.515280382935138
13.97,39.16,1016.05,84.6,470.96,2.6369121732688705,3.7376463182061515,3.6676558176623097,6.257795138864806,6.923677839525952,31.87553921112551,4.437934266612178,9.197825830053535
26.92,64.69,1006.66,76.14,437.62,3.2928695047765273,5.1884487084291395,4.169606630055894,8.043009387039158,6.91439319916232,31.72790569829657,4.332573750954351,8.725823743349393
17.12,49.5,1014.79,87.03,463.39,2.840247370713596,4.13763217311544,3.901972669574645,7.035623639735144,6.92243697351812,31.85576870835171,4.466252886801422,9.328987083279728
14.17,39.59,1010.99,94.08,464.17,2.6511270537025893,3.7643060449437424,3.678576561118039,6.292058486695749,6.9186853277747185,31.796068939414507,4.544145484150317,9.699484522385713
25.99,59.54,1007.78,74.48,441.32,3.2577118486533987,5.098038838612354,4.086648355587631,7.71621668954417,6.915505170842197,31.745550869373805,4.310530632968812,8.630179604156567
17.97,65.94,1012.92,88.22,448.88,2.8887037007954675,4.2391036788453285,4.188745237643585,8.120344820264716,6.920592527783628,31.8264041324181,4.479833694676794,9.392550239418473
24.51,62.08,1022.58,57.44,447.04,3.1990811975400213,4.950757517794625,4.128423875874963,7.879086241436884,6.9300841244652,31.97780480270652,4.050740924739968,7.578918128598566
15.77,58.16,1016.09,82.56,450.11,2.758109400974947,3.971145930332956,4.063197833225264,7.626270385975047,6.923717206892379,31.876166645316687,4.4135253017332525,9.086253353280437
22.58,52.3,1009.04,78.99,445.6,3.1170645587215158,4.751841748206688,3.9569963710708773,7.231873892705818,6.916754662778938,31.765389970847203,4.369321262176328,8.887631855561976
5.6,38.91,1019.31,85.33,491.1,1.7227665977411035,2.3664319132398464,3.661251286996462,6.237788069500278,6.926881206780614,31.926634648832,4.446526092548494,9.237423883312923
25.87,57.32,1012.06,44.13,442.87,3.2530839961979376,5.086255990411808,4.048649602959971,7.57099729229908,6.919743136627464,31.812890469116446,3.7871398232814557,6.643041472096949
14.6,44.84,1023.58,88.21,464.88,2.681021528714291,3.82099463490856,3.8031005982039594,6.696267617113283,6.931061565212372,31.993436826949367,4.479720335270676,9.39201788754685
18.11,44.85,1014.48,48.94,458.85,2.896464271895322,4.255584566190643,3.803323588504805,6.697014260101288,6.922131444926644,31.850902655968795,3.8905950580145254,6.99571297295708
21.75,60.27,1018.55,87.81,444.19,3.079613757534693,4.663689526544408,4.098834467494953,7.7633755544865926,6.926135326263567,31.91473014142529,4.475175389371905,9.3706990134141
22.4,68.31,1009.52,83.5,446.91,3.109060958860994,4.732863826479693,4.224056168743758,8.264986388373547,6.917230249344655,31.772944465378085,4.42484663185681,9.137833441248533
8.76,41.82,1029.3725,76.5,480.08,2.1701959049483,2.9597297173897483,3.7333746940004877,6.466838485689897,6.936704672270789,32.083835493905646,4.33729074083249,8.74642784226795
21.44,60.32,1015.2,81.1,448.84,3.0652583362026014,4.6303347611160905,4.099663723699701,7.766595135579039,6.922840916400178,31.86220331364421,4.395682961121367,9.00555384193554
11.12,44.92,1025.58,93.52,470.82,2.4087452888224363,3.334666400106613,3.8048831298702424,6.702238432046416,6.933013585196232,32.02467798432952,4.538175317163813,9.670573922989266
21.81,65.06,1014.6,66.41,447.13,3.0823685802135374,4.670117771534247,4.175309921045206,8.065977932030313,6.922249725132589,31.852786377332833,4.195847647552622,8.149233092751734
31.1,71.32,1008.09,45.87,437.54,3.4372078191851885,5.576737397439475,4.267176792994939,8.445116932286965,6.9158127303598675,31.750433067912635,3.8258113086090804,6.772739475278818
18.22,45.09,1013.62,75.56,454.74,2.9025198918318122,4.268489194082608,3.8086604924329928,6.7149087856798175,6.921283360461829,31.837399391281945,4.324927042633309,8.692525524840292
12.9,43.41,1015.92,59.15,464.26,2.5572273113676265,3.591656999213594,3.770689829311502,6.588626564011653,6.923549884880778,31.87349996470422,4.080076590424396,7.6909037180295
27.69,65.34,1014.31,46.59,442.84,3.3210713371828704,5.262128846769148,4.179604406172924,8.083316151184487,6.921963857349421,31.84823385998037,3.8413859258287055,6.825686778632609
23.66,72.43,1008.0,89.49,439.02,3.1637858585502405,4.864154602806124,4.282620578207235,8.510581648747635,6.915723448631314,31.74901573277509,4.494126887194767,9.459915433025815
31.54,71.06,1008.4,71.77,431.87,3.451256581534892,5.616048432839588,4.263524590592881,8.42970936628304,6.9161201953137645,31.75531451584128,4.273466561441981,8.471717653463198
25.01,68.63,1013.76,43.65,447.12,3.219275744889528,5.000999900019995,4.2287297569205435,8.284322543213777,6.921421469745952,31.83959798741184,3.776203282285611,6.606814663663572
23.59,71.73,1009.69,87.06,435.67,3.1608228934195837,4.856953777832357,4.272909070138343,8.469356528095863,6.9173986320293706,31.775619584832647,4.4665975361241514,9.3305948363435
30.93,71.85,1008.63,58.47,427.82,3.4317265866969784,5.561474624593733,4.274580612525034,8.476437931112336,6.916348253400156,31.758935750430933,4.068513802187579,7.646567857542363
21.54,58.41,1013.99,86.34,450.69,3.0699116717282426,4.641120554348917,4.067487108052218,7.642643521714198,6.921648322169561,31.84320963722093,4.458292990127331,9.291931984253868
25.8,44.57,1008.0,52.56,450.48,3.250374491927572,5.079370039680118,3.7970609869584644,6.676076692189808,6.915723448631314,31.74901573277509,3.961955374176355,7.249827584156743
21.54,58.12,1015.33,78.67,454.32,3.0699116717282426,4.641120554348917,4.062509838702082,7.623647421018367,6.922968961787518,31.864243283028078,4.365261888341151,8.869611039949836
18.88,62.96,1020.62,82.01,456.18,2.9381031607173544,4.345112196480086,4.1424996041091475,7.934733769950949,6.928165564753758,31.947143847298776,4.40684119104832,9.055937278934744
24.49,49.82,1017.09,64.02,451.42,3.1982648709640764,4.948737212663449,3.9084165098340344,7.058328414008518,6.924700887708279,31.89184848828929,4.159195534541717,8.001249902359005
25.31,60.75,1008.65,79.35,437.33,3.2311995745570328,5.030904491242106,4.1067670822206574,7.794228634059948,6.91636808208036,31.7592506208821,4.373868446972418,8.907861696277058
21.29,51.43,1011.31,90.12,452.94,3.058237478905388,4.6141087980237305,3.940221659786825,7.1714712576988,6.919001799121868,31.801100609884557,4.501142115564043,9.493155429044656
20.77,43.77,1010.76,63.12,453.46,3.033509637888021,4.557411546042337,3.778948651202804,6.615889962809237,6.918457802115273,31.79245193438216,4.145037676537619,7.944809626416482
6.61,38.91,1015.77,92.31,484.32,1.888583653863595,2.570992026436488,3.661251286996462,6.237788069500278,6.923402224558314,31.87114682593019,4.52515247800206,9.60780932366999
5.86,40.62,1017.03,85.06,480.71,1.7681496035889213,2.420743687382041,3.7042605561522386,6.373382147651276,6.924641894138561,31.890907795169458,4.443356889825488,9.222797840135064
20.88,59.8,1015.66,75.34,453.18,3.038791763014438,4.569463863518345,4.091005660956586,7.733045971672482,6.923293926462779,31.86942108040245,4.322011202263895,8.679861750051092
17.77,43.72,1009.01,77.7,456.34,2.87751164216656,4.215447781671599,3.777805663308338,6.612110101926616,6.9167249311072725,31.76491775528468,4.3528552573736015,8.814760348415605
14.63,40.0,1018.03,63.4,457.09,2.683074215032033,3.8249182997810554,3.6888794541139363,6.324555320336759,6.925624666224383,31.906582392979665,4.14946386144318,7.962411694957753
24.61,62.39,1006.39,79.08,437.01,3.2031528644029645,4.960846701924985,4.133405006122695,7.898734075787082,6.914124949489814,31.72365048351151,4.370459998302416,8.892693630166283
22.15,43.77,1010.81,60.08,448.46,3.0978374964911444,4.706378650300037,3.778948651202804,6.615889962809237,6.91850726861904,31.793238274828187,4.09567700745588,7.751128950030441
23.16,69.94,1004.92,68.68,438.48,3.1424266527047946,4.812483766206386,4.24763773163523,8.363013810822029,6.91266321533472,31.7004731825883,4.229458036029275,8.287339742040265
31.39,69.59,1008.28,62.86,435.76,3.4464893708538624,5.602677931132576,4.2426208788567585,8.342062095189654,6.916001187835988,31.753425012114835,4.140910031369422,7.928429857165919
24.58,49.02,1008.85,79.32,442.47,3.201933104137889,4.957822102496216,3.8922283780999667,7.001428425685718,6.916566347260687,31.762399153716334,4.373490303651595,8.906177631284926
12.14,45.0,1023.9,89.2,476.6,2.4965057856313524,3.4842502780368694,3.8066624897703196,6.708203932499369,6.931374144580771,31.998437461851164,4.490881039585964,9.444575162494075
15.65,54.3,1018.0,69.66,461.69,2.750470916986162,3.9560080889704965,3.9945242269398897,7.368853370776216,6.925595197110468,31.906112267087632,4.243626264937855,8.346256645946132
23.39,71.25,1005.22,93.7,435.68,3.1523085805960878,4.836320915737499,4.26619481914876,8.440971508067067,6.912961702009506,31.705204620061988,4.540098189244376,9.67987603226405
21.44,51.19,1009.1,84.94,446.17,3.0652583362026014,4.6303347611160905,3.935544200469492,7.154718722633336,6.916814123470483,31.76633438091339,4.441945124885125,9.216289925995166
24.6,63.78,1017.25,60.33,448.65,3.202746442938317,4.959838707054898,4.155439661581911,7.986238163240563,6.924858186881799,31.894356867634123,4.09982949245267,7.767238891652554
20.48,51.43,1007.4,90.7,448.03,3.019448800171307,4.525483399593904,3.940221659786825,7.1714712576988,6.91512803331155,31.739565214413382,4.507557357121091,9.5236547606473
4.71,42.07,1005.35,82.26,486.79,1.5496879080283263,2.1702534414210706,3.7393348976024297,6.486139067272609,6.913091018571656,31.707254690370153,4.409884962802278,9.069729874698584
14.55,44.84,1023.83,87.6,465.14,2.6775909936175015,3.8144462245521304,3.8031005982039594,6.696267617113283,6.931305776192334,31.9973436397461,4.472780997942346,9.359487165438072
6.19,41.31,1002.48,88.8,485.08,1.8229350866965048,2.487971060924946,3.721104601408673,6.427285585688566,6.91023220885703,31.661964563178955,4.486386649998124,9.423375191511797
19.67,60.77,1017.33,88.13,444.87,2.979094632400968,4.435087372307337,4.107096246147264,7.795511529078769,6.924936827190896,31.895610983331235,4.478812997111569,9.387757985802574
22.01,58.46,1016.26,75.99,443.75,3.0914968955383704,4.69148164229596,4.0683427596831,7.645913941446111,6.923884500912008,31.87883310285996,4.330601752681694,8.717224328879004
34.1,73.03,1014.01,41.26,437.65,3.529297384289471,5.8395205282625735,4.290870315632018,8.545759182190896,6.921668046035439,31.843523674367447,3.7198935076431057,6.42339474110069
29.01,68.08,1010.74,52.51,427.91,3.367640598133313,5.386093203798093,4.220683484265119,8.251060537894507,6.918438014828603,31.792137392757976,3.961003627649768,7.246378405796926
19.13,42.18,1001.45,98.77,456.04,2.9512577834521614,4.3737855457258075,3.7419461750506287,6.494613152451807,6.9092042287472415,31.645694809878957,4.592793914920036,9.938309715439543
13.34,40.83,1008.09,85.85,471.82,2.590767040487478,3.652396473549935,3.709417105331484,6.389835678638379,6.9158127303598675,31.750433067912635,4.4526015873434845,9.2655275079188
24.41,69.48,1008.34,76.13,435.38,3.1949928844048685,4.94064773081425,4.241038941372905,8.335466393669883,6.916060693345224,31.754369778032125,4.332442405318121,8.725250712730265
14.68,58.2,1018.5,83.3,458.51,2.6864860231863696,3.8314488121336034,4.063885354737392,7.628892449104261,6.926086235666861,31.913946794465897,4.422448549172797,9.126883367283709
17.9,52.08,1006.41,100.09,451.94,2.884800712846709,4.230839160261236,3.9527809979003137,7.216647421067486,6.914144822303806,31.723965704180177,4.606069781230928,10.004498987955369
18.65,52.08,1005.48,99.94,449.55,2.9258461460898246,4.318564576337836,3.9527809979003137,7.216647421067486,6.913220318413195,31.70930462813715,4.604570005916059,9.996999549864949
28.16,61.47,1009.19,62.53,442.48,3.3379025312898416,5.3065996645686395,4.118549250918918,7.840280607223188,6.916903307879125,31.767750943370228,4.1356464415792065,7.907591289387685
5.21,35.79,1011.5,95.08,484.03,1.6505798557652755,2.2825424421026654,3.5776685247779345,5.98247440445841,6.9191896566078,31.804087787578503,4.554718642491993,9.750897394599125
27.83,72.29,1012.04,48.86,445.73,3.326114575537799,5.275414675643991,4.280685807012206,8.50235261559999,6.919723374757991,31.812576129574918,3.8889590658295945,6.989992846920518
26.04,68.08,1010.82,75.58,430.32,3.2596338173403683,5.102940328869229,4.220683484265119,8.251060537894507,6.918517161626168,31.79339554058358,4.325191697921343,8.693675862372602
14.88,42.28,1007.26,71.3,466.73,2.700018029404946,3.8574603043971822,3.7443141610020367,6.502307282803543,6.914989052044016,31.73735968854372,4.26689632742025,8.44393273303382
20.23,52.05,1012.15,47.49,457.57,3.007166651179654,4.497777228809804,3.952204795060978,7.214568594171102,6.919832060207586,31.81430495861885,3.8605191625610304,6.89129886160802
27.01,52.3,1007.78,60.38,439.51,3.2962071678045244,5.197114584074513,3.9569963710708773,7.231873892705818,6.915505170842197,31.745550869373805,4.100657924278693,7.770456872024965
10.35,39.82,1013.33,94.78,477.14,2.336986519711378,3.2171415884290826,3.6843692986360503,6.3103090257134005,6.920997216253063,31.832844673387267,4.551558416539442,9.735502041497398
5.76,45.87,1010.83,95.79,481.4,1.7509374747078,2.4,3.8258113086090804,6.772739475278818,6.918527054535425,31.793552805561067,4.5621582953948,9.787236586493657
23.75,67.9,1006.25,70.17,445.22,3.1675825304806504,4.873397172404482,4.21803603456465,8.240145629781066,6.913985828732773,31.7214438511238,4.250920869264197,8.376753547765388
26.79,62.44,1011.51,72.46,440.55,3.2880286835565173,5.175905717843014,4.134206095647231,7.901898506055364,6.919199542866395,31.804244999685185,4.283034685466931,8.512343978012167
32.41,72.86,1003.69,58.04,432.75,3.4784670171534557,5.692978130996113,4.288539791580417,8.53580693314932,6.911438487633727,31.68106690122667,4.061132428015987,7.618398781896364
10.23,41.46,1020.45,84.95,480.87,2.325324579963535,3.1984371183438953,3.7247291070076334,6.438944012802099,6.92799898545918,31.944483091764063,4.442062848117941,9.216832427683602
8.22,41.03,1021.76,82.97,485.5,2.1065702090680887,2.86705423736629,3.714303506454095,6.4054664154923175,6.929281909526417,31.964980838411275,4.418479096676194,9.108786966440702
16.46,61.27,1020.02,74.54,456.64,2.800933195248924,4.057092555020159,4.115290326737563,7.827515570089912,6.927577513929223,31.937751955953317,4.311335894051113,8.633655077659752
30.02,69.04,1009.68,56.01,440.49,3.401863826205316,5.47905101272109,4.234686046775173,8.309031231136396,6.917388727950375,31.775462231099013,4.025530246221741,7.483982896827063
9.52,40.96,1023.48,86.49,483.59,2.253394848803274,3.0854497241083023,3.7125959807312525,6.4,6.930963864119018,31.991873968243873,4.460028800318421,9.299999999999999
27.77,63.9,1013.62,51.43,441.3,3.323956301318708,5.2697248505021586,4.157319361383489,7.993747556684537,6.921283360461829,31.837399391281945,3.940221659786825,7.1714712576988
19.32,52.9,1016.86,68.2,457.66,2.961140828784372,4.3954521951671826,3.9684033388642534,7.273238618387272,6.924474726788905,31.88824234729785,4.222444564849416,8.258329128825032
7.06,41.38,1021.94,83.55,487.71,1.9544450515051506,2.6570660511172846,3.722797672317397,6.432728814430156,6.929458060625371,31.967796295647283,4.425445255041403,9.140568910084317
21.43,63.94,1012.68,99.68,445.29,3.064791809485486,4.629254799641083,4.157945143631696,7.996249120681521,6.9203555609578755,31.822633454822686,4.601965055039143,9.983987179478948
26.48,68.14,1004.83,55.96,432.19,3.2763897310688073,5.145872132107443,4.22156441223282,8.254695633395576,6.91257365195613,31.699053613633325,4.024637149797281,7.4806416837060175
14.34,42.86,1029.3725,66.81,466.17,2.663052835171474,3.7868192457522976,3.7579389900454307,6.5467549213331635,6.936704672270789,32.083835493905646,4.2018527699373855,8.173738434767778
10.23,42.32,1017.53,89.93,473.59,2.325324579963535,3.1984371183438953,3.7452597875500437,6.505382386916237,6.925133400911589,31.898746056859352,4.499031589926425,9.48314293892062
28.31,71.85,1009.0,77.56,429.57,3.343215099123808,5.320714237769211,4.274580612525034,8.476437931112336,6.9167150203536085,31.76476034853718,4.351051830374451,8.8068155425216
30.34,68.08,1010.85,49.4,428.34,3.4124669739203863,5.508175741568165,4.220683484265119,8.251060537894507,6.918546840060336,31.793867333182355,3.899950424193877,7.0285133563222315
15.36,41.66,1012.41,62.32,466.7,2.731766727719526,3.919183588453085,3.729541435832826,6.45445582524197,6.920088906140954,31.8183909084039,4.132282401562493,7.8943017423962205
5.15,35.19,1018.63,93.94,488.42,1.6389967146756448,2.2693611435820435,3.5607619513334936,5.932115979985556,6.926213866206076,31.91598345656922,4.542656280598849,9.692264957170744
20.77,52.05,1012.22,45.61,455.02,3.033509637888021,4.557411546042337,3.952204795060978,7.214568594171102,6.919901217525693,31.815405073643177,3.820126990723609,6.753517601961218
24.77,48.92,1010.25,47.04,448.25,3.209633243501268,4.976946855251722,3.890186310818972,6.994283380018285,6.917953103958583,31.784430150625635,3.8509983035903717,6.858571279792899
13.71,45.08,1023.35,82.93,468.43,2.6181254935742233,3.702701716314724,3.8084386891715756,6.714164132637808,6.930836838425458,31.989842137778673,4.4179968784631125,9.10659101969557
15.43,40.89,1010.63,73.03,468.35,2.7363136663750693,3.928103868280471,3.7108855343765508,6.394528911499267,6.918329177752652,31.790407358195335,4.290870315632018,8.545759182190896
19.44,39.53,1006.99,63.18,457.09,2.967332799032293,4.409081537009721,3.677059877308594,6.287288763847259,6.914720962182661,31.733105741480774,4.145987795373939,7.948584779695062
6.4,41.17,1019.54,85.37,488.82,1.8562979903656263,2.5298221281347035,3.7177098357818132,6.416385275215322,6.927106824163919,31.930236453869238,4.446994751022215,9.239588735436227
23.97,44.57,1007.35,62.71,448.17,3.176803048446293,4.895916665957459,3.7970609869584644,6.676076692189808,6.915078399361918,31.738777544196626,4.138520924554929,7.918964578781749
24.65,72.43,1007.99,90.05,437.59,3.204776900488699,4.964876634922564,4.282620578207235,8.510581648747635,6.915713527947183,31.74885824718741,4.500365071621965,9.489467845985885
7.87,42.85,1012.18,94.21,480.54,2.063058062429312,2.8053520278211077,3.7577056450437887,6.545991139621257,6.919861699643846,31.81477644114445,4.545526333060576,9.706183596038146
10.57,36.71,1022.11,82.39,472.62,2.3580197998821464,3.2511536414017717,3.603049197508743,6.058877783880444,6.929624397065665,31.970455110930153,4.411464070327499,9.076893741803966
25.07,60.27,1018.13,70.33,439.52,3.221671912170202,5.006995106848018,4.098834467494953,7.7633755544865926,6.925722890332587,31.90814942926023,4.2531984503199265,8.386298349093002
32.18,69.75,1009.94,52.91,438.26,3.471345141564237,5.672741841473134,4.244917420701475,8.351646544245034,6.917646202130109,31.779553174958266,3.9685923569160404,7.273926037567333
19.5,65.12,1015.53,73.87,453.99,2.970414465569701,4.415880433163924,4.176231721694285,8.069696400732806,6.923165922681569,31.86738144247186,4.302306791540646,8.594765849050223
10.8,40.69,1014.3,87.44,478.19,2.379546134130174,3.286335345030997,3.7059823620135983,6.378871373526825,6.92195399838195,31.848076865016512,4.470952843868283,9.350935782048767
20.8,50.9,1012.07,73.16,457.0,3.0349529867072724,4.560701700396552,3.929862923556477,7.134423592694787,6.919753017415754,31.813047637722484,4.292648823522665,8.55336191213724
26.46,61.41,1012.41,56.58,448.83,3.2756341586868096,5.143928459844674,4.1175726883413075,7.836453279386026,6.920088906140954,31.8183909084039,4.035655565873421,7.521967827636595
10.2,41.46,1020.23,84.54,481.46,2.322387720290225,3.1937438845342623,3.7247291070076334,6.438944012802099,6.927783371055302,31.941039432053554,4.437224795138644,9.194563611178076
20.82,52.84,1004.13,79.42,449.59,3.035914063186823,4.5628938186199335,3.9672684796541247,7.269112738154499,6.911876773941308,31.688010350919793,4.374750225703106,8.911789943664516
15.66,41.7,1018.0,77.0,452.58,2.751109690562657,3.9572717874818757,3.730501128804756,6.457553716385176,6.925595197110468,31.906112267087632,4.343805421853684,8.774964387392123
7.92,42.28,1008.55,81.68,484.75,2.0693912058263346,2.814249455894058,3.7443141610020367,6.502307282803543,6.916268934747341,31.757676237407548,4.402809173856411,9.037698822156003
9.68,38.16,1015.54,79.67,475.51,2.2700619012884857,3.111269837220809,3.6417878465800855,6.1773780845922,6.923175769708013,31.867538342331997,4.3778931033922746,8.925805285799148
26.99,68.12,1011.45,58.48,436.95,3.2954664270299134,5.195190083144215,4.221270855794487,8.25348411278534,6.919140223848701,31.80330171538798,4.068684815441523,7.647221717722064
31.63,65.74,1010.83,50.59,437.54,3.4541060373175574,5.624055476255546,4.185707568236073,8.108020720249794,6.918527054535425,31.793552805561067,3.923753928303845,7.1126647608333124
23.08,64.44,1014.85,69.95,448.61,3.138966441639899,4.804164859785725,4.165734558308774,8.027452896155792,6.922496097303635,31.856710439089596,4.24778070111149,8.363611660042569
33.82,73.03,1013.49,42.17,439.3,3.5210523434704344,5.815496539419485,4.290870315632018,8.545759182190896,6.921155099045154,31.835357701775553,3.7417090677584683,6.493843238021688
29.41,59.27,1011.36,52.37,441.99,3.3813347525659037,5.423098745182499,4.082103275799747,7.6987011891617145,6.919051238723989,31.80188673648153,3.9583339082913964,7.236711960552251
